0.0228854,-0.112777,0,0,-0.777902,0.628386
-0.0182999,-0.22229,0,0,-0.861047,0.508525
-0.0778787,-0.309689,0,0,-0.920593,0.390524
-0.148309,-0.381198,0,0,-0.942471,0.334288
-0.247494,-0.44268,0,0,-0.932947,0.360013
-0.316133,-0.518102,0,0,-0.907929,0.419124
-0.384938,-0.608564,0,0,-0.888848,0.458201
-0.451045,-0.689337,0,0,-0.908691,0.41747
-0.52841,-0.754271,0,0,-0.927958,0.372684
-0.614631,-0.830923,0,0,-0.92836,0.371681
-0.690789,-0.901846,0,0,-0.92264,0.385663
-0.767001,-0.978611,0,0,-0.913509,0.406819
-0.842534,-1.06126,0,0,-0.907474,0.420108
-0.930429,-1.15761,0,0,-0.907303,0.420477
-0.998181,-1.25341,0,0,-0.906581,0.422032
-1.05505,-1.34052,0,0,-0.905591,0.424153
-1.12236,-1.42313,0,0,-0.905386,0.42459
-1.19129,-1.50484,0,0,-0.905205,0.424975
-1.27095,-1.60277,0,0,-0.908752,0.417337
-1.33693,-1.68742,0,0,-0.917797,0.397049
-1.41219,-1.76459,0,0,-0.919565,0.392938
-1.48787,-1.841,0,0,-0.914361,0.404899
-1.56338,-1.92304,0,0,-0.907793,0.419419
-1.63432,-2.00345,0,0,-0.90687,0.421411
-1.70595,-2.08431,0,0,-0.909922,0.41478
-1.78168,-2.16538,0,0,-0.909293,0.416156
-1.85004,-2.24955,0,0,-0.906691,0.421796
-1.91706,-2.33281,0,0,-0.905442,0.424469
-1.98386,-2.41609,0,0,-0.90615,0.422957
-2.05517,-2.4969,0,0,-0.907674,0.419677
-2.13595,-2.59544,0,0,-0.908183,0.418573
-2.20683,-2.67991,0,0,-0.909223,0.41631
-2.27677,-2.76355,0,0,-0.908402,0.418098
-2.3468,-2.84528,0,0,-0.91153,0.411234
-2.41952,-2.92596,0,0,-0.916859,0.399212
-2.49371,-3.00523,0,0,-0.918044,0.396479
-2.57065,-3.08941,0,0,-0.910494,0.413522
-2.63907,-3.17388,0,0,-0.898454,0.439067
-2.70259,-3.25151,0,0,-0.898553,0.438865
